cityCode,countryCode,name,lat,lon
GVR,BR,Governador Valadares,-17.10472222,-40.01777778
GVT,US,Greenville,33.06777778,-95.93472222
GVW,US,Grandview,,
GVX,SE,Gavle,60.59333333,16.95138889
GWA,MM,Gwa,,
GWD,PK,Gwadar,25.23305556,62.32944444
GWE,ZW,Gweru,,
GWL,IN,Gwalior,,
GWN,PG,Gnarowein,,
GWO,US,Greenwood,33.49416667,-89.91555556
GWS,US,Glenwood Springs,,
GWT,DE,Westerland,54.91325,8.340472
GWV,US,Glendale,,
GWY,IE,Galway,53.3,-7.058888889
GXF,YE,Seiyun,15.96361111,48.785
GXG,AO,Negage,-6.233333333,15.3
GXQ,CL,Coyhaique,-44.40583333,-71.89388889
GXX,CM,Yagoua,,
GXY,US,Greeley,40.43722222,-103.3669444
GYA,BO,Guayaramerin,-9.182222222,-64.65277778
GYE,EC,Guayaquil,-1.841944444,-78.11611111
GYI,RW,Gisenyi,-0.323333333,29.25916667
GYL,AU,Argyle,,
GYM,MX,Guaymas,27.96916667,-109.0763889
GYN,BR,Goiania,-16.629722,-49.226667
GYP,AU,Gympie,,
GYR,US,Goodyear,33.42361111,-111.6255556
GZI,AF,Ghazni,,
GZM,MT,Gozo,,
GZO,SB,Gizo,,
GZP,TR,Gazipasa,36.2727777778,32.3130555556
GZT,TR,Gaziantep,37.066944,37.388611
HAA,NO,Hasvik,70.48666667,22.13972222
HAB,US,Hamilton,34.11694444,-86.00194444
HAC,JP,Hachijojima,33.115,139.7858333
HAD,SE,Halmstad,56.69083333,12.82
HAE,US,Havasupai,39.725,-90.55638889
HAF,US,Half Moon,37.51333333,-121.4988889
HAG,NL,The Hague,,
HAI,US,Three Rivers,41.95972222,-84.40666667
HAJ,DE,Hanover,52.461056,9.685078
HAK,CN,Haikou,19.93333333,110.4566667
HAL,NA,Halali,,
HAM,DE,Hamburg,53.630278,9.988333
HAN,VN,Hanoi,21.221192,105.807178
HAO,US,Hamilton,39.36361111,-83.47805556
HAP,AU,Long Island,,
HAR,US,Harrisburg,40.19305556,-75.2375
HAS,SA,Hail,27.43972222,41.68611111
HAT,AU,Heathlands,,
HAU,NO,Haugesund,59.34333333,5.2125
HAV,CU,Havana,22.98916667,-81.59083333
HAW,GB,Haverfordwest,51.83305556,-3.038888889
HAY,US,Haycock,,
HAZ,PG,Hatzfeldthaven,,
HBA,AU,Hobart,-41.16388889,147.5102778
HBC,US,Hanus Bay,,
HBG,US,Hattiesburg,31.26472222,-88.74722222
HBH,US,Hobart Bay,,
HBI,BS,Harbour Island,35.65444444,-78.10527778
HBL,ZA,Babelegi,,
HBN,VN,Phu-Bon,,
HBO,US,Humboldt,,
HBR,US,Hobart,34.99111111,-98.94861111
HBT,SA,Hafr Albatin,27.90083333,45.52805556
HBX,IN,Hubli,,
HCA,US,Big Spring,62.18833333,-158.2252778
HCB,US,Shoal Cove,,
HCC,US,Hudson,,
HCM,SO,Eil,,
HCQ,AU,Halls Creek,-17.76611111,127.6697222
HCR,US,Holy Cross,,
HCW,US,Cheraw,,
HDA,US,Hidden Falls,,
HDB,DE,Heidelberg,,
HDD,PK,Hyderabad,25.31805556,68.36611111
HDE,US,Holdrege,40.45194444,-98.66361111
HDF,DE,Heringsdorf,53.87861111,14.15222222
HDH,US,Oahu,21.57944444,-157.8027778
HDM,IR,Hamadan,34.86944444,48.55055556
HDN,US,Hayden - Colorado,40.48524,-107.242309
HDS,ZA,Hoedspruit,-23.64555556,31.05027778
HDY,TH,Hat Yai,6.932777778,100.395
HEA,AF,Herat,34.21,62.22833333
HEB,MM,Henzada,,
HED,US,Herendeen Bay,,
HEE,US,Helena,34.57638889,-89.32416667
HEH,MM,Heho,20.74694444,96.79194444
HEI,DE,Heide/Buesum,46.01555556,-101.3444444
HEK,CN,Heihe,,
HEL,FI,Helsinki,60.317222,24.963333
HEN,GB,Hendon,,
HEO,PG,Haelogo,,
HER,GR,Heraklion,35.335833,25.173611
HES,US,Hermiston,38.6525,-121.1013889
HET,CN,Hohhot,40.85166667,111.825
HEZ,US,Natchez,31.61361111,-90.70277778
HFA,IL,Haifa,32.80833333,35.04277778
HFD,US,Hartford,41.73666667,-71.35055556
HFE,CN,Hefei,31.78333333,117.3
HFF,US,Hoffman,35.03638889,-78.50277778
HFN,IS,Hofn,64.29555556,-14.77277778
HFS,SE,Hagfors,60.02111111,13.57888889
HFT,NO,Hammerfest,70.67972222,23.66861111
HGA,SO,Hargeisa,9.488333333,44.08833333
HGD,AU,Hughenden,-19.185,144.225
HGH,CN,Hangzhou,30.229444,120.434444
HGL,DE,Helgoland,54.18527778,7.915833333
HGN,TH,Mae Hong Son,19.30166667,97.975
HGO,CI,Korhogo,9.3875,-4.445833333
HGR,US,Hagerstown,39.70833333,-76.27361111
HGT,US,Jolon,,
HGU,PG,Mount Hagen,-4.173333333,144.2958333
HGZ,US,Hogatza,,
HHA,CN,Huanghua,,
HHE,JP,Hachinohe,40.55194444,141.4672222
HHH,US,Hilton Head,,
HHI,US,Wahiawa,21.48472222,-157.9602778
HHN,DE,Hahn,49.94861111,7.263888889
HHQ,TH,Hua Hin,12.63027778,99.95333333
HHR,US,Hawthorne,33.92277778,-117.665
HHZ,PF,Hikueru,,
HIB,US,Hibbing/Chisholm,47.38638889,-91.16111111
HID,AU,Horn Island,-9.413333333,142.29
HIE,US,Whitefield,,
HIG,AU,Highbury,,
HIH,AU,Hook Island,,
HII,US,Lake Havasu City,34.57111111,-113.6419444
HIJ,JP,Hiroshima,34.43611111,132.9194444
HIL,ET,Shillavo,,
HIN,KR,Jinju,,
HIO,US,Hillsboro,45.54055556,-121.05
HIP,AU,Headingly,,
HIR,SB,Honiara,-8.578333333,160.0516667
HIS,AU,Hayman Island,,
HIT,PG,Hivaro,,
HIW,JP,Hiroshima West,34.36694444,132.4138889
HIX,PF,Hiva Oa,-8.231666667,-138.9891667
HJR,IN,Khajuraho,24.81972222,79.91833333
HJT,MN,Khujirt,,
HKB,US,Healy Lake,,
HKD,JP,Hakodate,41.77,140.8219444
HKG,HK,Hong Kong,22.308919,113.914603
HKK,NZ,Hokitika,-41.28638889,170.9852778
HKN,PG,Hoskins,,
HKT,TH,Phuket,8.1132,98.316872
HKV,BG,Haskovo,,
HKY,US,Hickory,35.74111111,-80.61055556
HLA,ZA,Lanseria,-24.06055556,27.92555556
HLB,US,Batesville,39.34444444,-84.74194444
HLC,US,Hill City,39.38,-98.16861111
HLD,CN,Hailar,49.205,119.825
HLF,SE,Hultsfred,57.52583333,15.82333333
HLG,US,Wheeling,40.175,-79.35388889
HLH,CN,Ulanhot,,
HLI,US,Hollister,,
HLJ,LT,Shauliaj,,
HLL,AU,Hillside,,
HLM,US,Holland,42.79583333,-85.83805556
HLN,US,Helena,46.60666667,-110.0175
HLS,AU,Saint Helens,-40.66333333,148.2816667
HLT,AU,Hamilton,-19.64194444,148.9516667
HLU,NC,Houailou,,
HLV,AU,Helenvale,,
HLW,ZA,Hluhluwe,,
HLY,GB,Holyhead,,
HLZ,NZ,Hamilton,-36.13361111,175.3352778
HME,DZ,Hassi Messaoud,31.67388889,6.140555556
HMG,AU,Hermannsburg,,
HMI,CN,Hami,,
HMJ,UA,Khmelnitskiy,49.35916667,26.93333333
HMO,MX,Hermosillo,29.09555556,-110.9522222
HMR,NO,Hamar,,
HMS,US,Homeshore,,
HMT,US,Hemet,33.73388889,-116.9775
HMV,SE,Hemavan,65.80611111,15.08277778
HNA,JP,Morioka,39.42861111,141.1352778
HNB,US,Huntingburg,38.24888889,-85.04638889
HNC,US,Hatteras,,
HNE,US,Tahneta,,
HNG,NC,Hienghene,,
HNH,US,Hoonah,58.09583333,-134.5905556
HNI,PG,Heiweni,,
HNK,AU,Hinchinbrooke Island,,
HNL,US,Honolulu,21.33581,-157.918655
HNM,US,Hana,20.79555556,-155.9858333
HNN,PG,Honinabi,,
HNO,ME,Hercegnovi,,
HNS,US,Haines,59.24361111,-134.4766667
HNX,US,Hanna,,
HNY,CN,Hengyang,,
HOA,KE,Hola,,
HOB,US,Hobbs,32.6875,-102.7830556
HOC,PG,Komako,,
HOD,YE,Hodeidah,14.75138889,42.97611111
HOE,LA,Houeisay,,
HOF,SA,Hofuf,25.28611111,49.48611111
HOG,CU,Holguin,20.78555556,-75.685
HOH,AT,Hohenems/Dornbirn,47.38444444,9.699722222
HOI,PF,Hao Island,-17.93583333,-139.0427778
HOK,AU,Hooker Creek,-17.66333333,130.6433333
HOL,US,Holikachuk,,
HOM,US,Homer,59.64555556,-150.5236111
HON,US,Huron,44.385,-97.77166667
HOO,VN,Quanduc,,
HOP,US,Hopkinsville,36.67222222,-86.50777778
HOQ,DE,Hof,50.28861111,11.85472222
HOR,PT,Horta,38.51972222,-27.28388889
HOS,AR,Chos Malal,,
HOT,US,Hot Springs,34.47777778,-92.90388889
HOU,US,Houston,29.978439,-95.342453
HOV,NO,Orsta-Volda,62.18,6.074166667
HOW,PA,Fort Kobbe,,
HOX,MM,Homalin,,
HOY,GB,Hoy,,
HPA,TO,Ha'Apai,-18.22305556,-173.6597222
HPB,US,Hooper Bay,61.52361111,-165.8536111
HPE,AU,Hope Vale,,
HPH,VN,Haiphong,20.82055556,106.7244444
HPN,US,Westchester County,41.06694444,-72.2925
HPT,US,Hampton,42.72361111,-92.77388889
HPY,US,Baytown,29.78583333,-93.0475
HQM,US,Hoquiam,46.97111111,-122.0636111
HRA,PK,Mansehra,,
HRB,CN,Harbin,45.61666667,126.25
HRE,ZW,Harare,-17.931806,31.092847
HRG,EG,Hughada,27.17861111,33.80083333
HRJ,NP,Chaurjhari,35.38,-77.26777778
HRK,UA,Kharkov,49.92472222,36.29138889
HRL,US,Harlingen,12.2822,-97.757757
HRM,DZ,Hassi R Mel,,
HRN,AU,Heron Island,,
HRO,US,Harrison,36.26138889,-92.84527778
HRR,CO,Herrera,63.8675,-147.0313889
HRS,ZA,Harrismith,,
HRY,AU,Henbury,,
HSB,US,Harrisburg,37.81111111,-87.45
HSC,CN,Shaoguan,,
HSG,JP,Saga,,
HSI,US,Hastings,40.605,-97.57222222
HSL,US,Huslia,,
HSM,AU,Horsham,-35.33,142.1733333
HSP,US,Hot Springs,37.95138889,-78.16611111
HSS,IN,Hisar,,
HST,US,Homestead,25.48833333,-79.61638889
HSV,US,Huntsville,34.63694444,-85.225
HTA,RU,Chita,52.02666667,113.305
HTB,GP,Terre-De-Bas,,
HTF,GB,Hatfield,,
HTG,RU,Hatanga,,
HTH,US,Hawthorne,38.54416667,-117.3658333
HTI,AU,Hamilton Island,,
HTL,US,Houghton,44.35972222,-83.32888889
HTN,CN,Hotan,37.04,79.86333333
HTO,US,East Hampton,40.95916667,-71.74833333
HTR,JP,Hateruma,24.05833333,123.8038889
HTS,US,Huntington,38.36666667,-81.44222222
HTU,AU,Hopetoun,,
HTV,US,Huntsville,,
HTW,US,Chesapeake,,
HTY,TR,Hatay,36.362778,36.282222
HTZ,CO,Hato Corozal,6.153333333,-70.23833333
HUB,AU,Humbert River,,
HUC,PR,Humacao,,
HUD,US,Humboldt,,
HUE,ET,Humera,,
HUF,US,Terre Haute,39.45138889,-86.6925
HUG,GT,Huehuetenango,,
HUH,PF,Huahine Island,-15.31166667,-150.9713889
HUI,VN,Hue,16.40055556,107.7063889
HUJ,US,Hugo,,
HUK,BW,Hukuntsi,,
HUL,US,Houlton,46.12444444,-66.20777778
HUM,US,Houma,29.56638889,-89.33972222
HUN,TW,Hualien,24.02333333,121.61
HUQ,LY,Houn,29.13333333,15.95
HUS,US,Hughes,66.03888889,-153.7355556
HUT,US,Hutchinson,38.06527778,-96.13944444
HUU,PE,Huanuco,-8.121388889,-75.79555556
HUV,SE,Hudiksvall,61.76833333,17.08055556
HUX,MX,Huatulco,15.77527778,-95.7375
HUY,GB,Humberside,53.57444444,-0.349166667
HUZ,CN,Huizhou,,
HVA,MG,Analalava,,
HVB,AU,Hervey Bay,-24.68166667,152.88
HVD,MN,Khovd,47.95416667,91.62722222
HVE,US,Hanksville,38.41777778,-109.2961111
HVG,NO,Honningsvag,71.00972222,25.98361111
HVK,IS,Holmavik,,
HVM,IS,Hvammstangi,,
HVN,US,New Haven,41.26361111,-71.11333333
HVR,US,Havre,48.54277778,-108.2377778
HVS,US,Hartsville,34.40305556,-79.88083333
HWA,PG,Hawabango,,
HWD,US,Hayward,37.65888889,-121.8783333
HWI,US,Hawk Inlet,,
HWK,AU,Hawker,,
HWN,ZW,Hwange National Park,-17.36611111,27.00805556
HWO,US,Hollywood,,
HXX,AU,Hay,-33.46861111,144.8297222
HYA,US,Hyannis,41.66916667,-69.71972222
HYC,GB,High Wycombe,,
HYD,IN,Hyderabad,17.24055556,78.42888889
HYF,PG,Hayfields,,
HYG,US,Hydaburg,,
HYL,US,Hollis,,
HYN,CN,Huangyan,,
HYR,US,Hayward,46.02527778,-90.55583333
HYS,US,Hays,38.84222222,-98.72694444
HYV,FI,Hyvinkaa,60.65444444,24.88111111
HZB,FR,Hazebrouck,50.61638889,2.64
HZG,CN,Hanzhong,,
HZK,IS,Husavik,65.9525,-16.57416667
HZL,US,Hazleton,40.98666667,-74.00527778
HZV,ZA,Hazyview,,
IAA,RU,Igarka,,
IAG,US,Niagara Falls,43.10722222,-77.05388889
IAM,DZ,In Amenas,28.05138889,9.642777778
IAN,US,Kiana,,
IAQ,IR,Bahregan,29.83972222,50.27222222
IAR,RU,Yaroslavl,57.56,40.15666667
IAS,RO,Iasi,47.178889,27.62
IAU,PG,Iaura,,
IBA,NG,Ibadan,7.360833333,3.978055556
IBE,CO,Ibague,4.421388889,-74.86638889
IBI,PG,Iboki,,
IBO,MZ,Ibo,,
IBP,PE,Iberia,,
IBZ,ES,Ibiza,38.872858,1.373117
ICA,VE,Icabaru,,
ICI,FJ,Cicia,,
ICK,SR,Nieuw Nickerie,,
ICL,US,Clarinda,40.72194444,-94.97361111
ICO,PH,Sicogon Island,,
ICR,CU,Nicaro,20.68861111,-74.46861111
ICT,US,Wichita,37.64972222,-96.56694444
ICY,US,Icy Bay,,
IDA,US,Idaho Falls,43.51361111,-111.9294444
IDB,SE,Idre,61.86972222,12.68944444
IDF,ZR,Idiofa,,
IDG,US,Ida Grove,,
IDI,US,Indiana,40.63222222,-78.89472222
IDK,AU,Indulkana,,
IDN,PG,Indagen,,
IDO,BR,Santa Isabel Do Morro,,
IDP,US,Independence,37.15833333,-94.22166667
IDR,IN,Indore,22.72333333,75.80527778
IDY,FR,Ile D'Yeu,46.71861111,-1.608888889
IEG,PL,Zielona Gora,52.13861111,15.79861111
IEJ,JP,Iejima,26.7225,127.7869444
IEV,UA,Kiev,50.344722,30.893333
IFA,US,Iowa Falls,42.47055556,-92.73027778
IFF,AU,Iffley,,
IFJ,IS,Isafjordur,66.05805556,-22.86472222
IFL,AU,Innisfail,-16.44138889,146.0116667
IFN,IR,Isfahan,32.75083333,51.86277778
IFO,UA,Ivano-Frankovsk,48.88388889,24.68444444
IFP,US,Laughlin Bullhead City,35.15583333,-113.4405556
IGA,BS,Inagua,20.975,-72.33333333
IGB,AR,Ingeniero Jacobacci,,
IGD,TR,Igdir,39.983056,43.866389
IGE,GA,Iguela,,
IGG,US,Igiugig,59.32388889,-154.0983333
IGH,AU,Ingham,,
IGM,US,Kingman,35.25944444,-112.0619444
IGN,PH,Iligan,8.148611111,124.2097222
IGO,CO,Chigorodo,7.676944444,-75.31722222
IGR,AR,Iguazu,-24.26277778,-53.52666667
IGU,BR,Iguassu Falls,-25.600278,-54.485
IHA,JP,Niihama,,
IHN,YE,Qishn,,
IHO,MG,Ihosy,-21.6,46.16666667
IHU,PG,Ihu,,
IIA,IE,Inishmaan,,
IIN,JP,Nishino-Omote,,
IIS,PG,Nissan Island,,
IJK,RU,Izhevsk,,
IJU,BR,Ijui,,
IJX,US,Jacksonville,39.77444444,-89.76194444
IKB,US,Wilkesboro,36.22277778,-80.90166667
IKI,JP,Iki,,
IKK,US,Kankakee,41.07138889,-86.15388889
IKL,ZR,Ikela,,
IKO,US,Nikolski,52.94138889,-167.1511111
IKP,AU,Inkerman,,
IKS,RU,Tiksi,71.695,128.9
IKT,RU,Irkutsk,52.26666667,104.395
ILA,ID,Illaga,,
ILB,BR,Ilha Solteira,,
ILC,PE,Ilo,,
ILE,US,Killeen,31.06722222,-96.17111111
ILF,CA,Ilford,,
ILG,US,Wilmington,39.67861111,-74.39361111
ILH,DE,Illisheim,,
ILI,US,Iliamna,59.75555556,-153.0825
ILK,MG,Ilaka,,
ILL,US,Willmar,,
ILM,US,Wilmington,34.27055556,-76.0975
ILN,US,Wilmington,39.42777778,-82.20805556
ILO,PH,Iloilo,10.83277778,122.4933333
ILP,NC,Ile Des Pins,,
ILR,NG,Ilorin,8.44,4.493888889
ILU,KE,Kilaguni,-1.081111111,38.0675
ILX,PG,Ileg,,
ILY,GB,Islay,55.68333333,-5.740277778
ILZ,SK,Zilina,49.23333333,18.61361111
IMA,PG,Iamalele,,
IMB,GY,Imbaimadai,,
IMD,PG,Imonda,,
IMF,IN,Imphal,24.76416667,93.89944444
IMG,MZ,Inhaminga,,
IMI,MH,Ine Island,,
IMK,NP,Simikot,,
IML,US,Imperial,40.51027778,-100.38
IMM,US,Immokalee,26.43361111,-80.59888889
IMN,PG,Imane,,
IMO,CF,Zemio,5.05,25.15
IMP,BR,Imperatriz,-4.469444444,-46.54166667
IMT,US,Iron Mountain,45.81833333,-87.88555556
IMZ,AF,Nimroz,,
INA,RU,Inta,,
INB,BZ,Independence,,
INC,CN,Yinchuan,,
IND,US,Indianapolis,39.710491,-86.299362
INE,MZ,Chinde,,
INF,DZ,In Guezzam,19.56888889,5.748888889
ING,AR,Lago Argentino,,
INH,MZ,Inhambane,-22.13333333,35.41666667
INI,RS,Nis,43.33722222,21.85361111
INJ,AU,Injune,,
INK,US,Wink,31.77972222,-102.7983333
INL,US,International Falls,48.56555556,-92.59805556
INM,AU,Innamincka,,
INN,AT,Innsbruck,47.260219,11.343964
INO,ZR,Inongo,-0.05,18.28333333
INQ,IE,Inisheer,,
INS,US,Indian Springs,36.58694444,-114.3266667
INT,US,Winston-Salem,36.13361111,-79.77805556
INU,NR,Nauru Island,-0.518611111,166.9188889
INV,GB,Inverness,57.5425,-3.9525
INW,US,Winslow,35.02166667,-109.2775
INX,ID,Inanwatan,,
INY,ZA,Inyati,,
INZ,DZ,In Salah,27.25361111,2.510833333
IOA,GR,Ioannina,39.69722222,20.82194444
IOK,PG,Iokea,,
IOM,GB,Isle Of Man,54.08333333,-3.376666667
ION,CG,Impfondo,1.583333333,18.05
IOP,PG,Ioma,,
IOR,IE,Inishmore,,
IOS,BR,Ilheus,-13.185,-38.96666667
IOU,NC,Ile Ouen,,
IOW,US,Iowa City,41.63972222,-90.45194444
IPA,VU,Ipota,,
IPC,CL,Osterinseln,-26.83527778,-108.5783333
IPE,PH,Ipil,,
IPG,BR,Ipiranga,,
IPH,MY,Ipoh,4.569166667,101.0930556
IPI,CO,Ipiales,0.861666667,-76.32833333
IPL,US,Imperial,32.82916667,-114.3283333
IPN,BR,Ipatinga,-18.52944444,-41.51222222
IPT,US,Williamsport,41.24138889,-75.07833333
IPU,BR,Ipiau,,
IPW,GB,Ipswich,,
IQM,CN,Qiemo,,
IQN,CN,Qingyang,,
IQQ,CL,Iquique,-19.46472222,-69.81861111
IQT,PE,Iquitos,-2.215277778,-72.69138889
IRA,SB,Kirakira,,
IRB,US,Iraan,,
IRC,US,Circle,,
IRD,BD,Ishurdi,24.1525,89.04916667
IRE,BR,Irece,-10.66,-40.14722222
IRG,AU,Lockhart River,35.20277778,48.66666667
IRI,TZ,Iringa,,
IRJ,AR,La Rioja,-28.61944444,-65.20416667
IRK,US,Kirksville,40.09333333,-91.45527778
IRN,HN,Iriona,,
IRO,CF,Birao,10.23333333,22.71666667
IRP,ZR,Isiro,2.826666667,27.58805556
IRS,US,Sturgis,41.81333333,-84.56111111
ISA,AU,Mount Isa,-19.33611111,139.4886111
ISB,PK,Islamabad,33.61666667,73.09861111
ISC,GB,Isles Of Scilly,40.56166667,-80.92277778
ISD,CO,Iscuande,,
ISG,JP,Ishigaki,24.34472222,124.1869444
ISH,IT,Ischia,,
ISI,AU,Isisford,,
ISJ,MX,Isla Mujeres,,
ISK,IN,Nasik,,
ISL,US,Isabel Pass,,
ISM,US,Kissimmee,28.28972222,-80.56305556
ISN,US,Williston,48.17777778,-102.3577778
ISO,US,Kinston,35.33138889,-76.39138889
ISP,US,Islip,40.795,-72.9
ISQ,US,Manistique,45.97444444,-85.82833333
ISS,US,Wiscasset,,
IST,TR,Istanbul,40.89833333,29.30916667
ISU,IQ,Sulaymaniyah,,
ISW,US,Wisconsin Rapids,44.36027778,-88.16111111
ITA,BR,Itacoatiara,-2.873611111,-57.51833333
ITB,BR,Itaituba,-3.757777778,-55.99916667
ITE,BR,Itubera,,
ITH,US,Ithaca,42.49111111,-75.54138889
ITI,BR,Itambacuri,,
ITK,PG,Itokama,,
ITN,BR,Itabuna,-13.18972222,-38.70805556
ITO,US,Hilo,19.72,-154.9516667
ITQ,BR,Itaqui,-28.82694444,-55.46333333
IUE,NU,Niue,-18.92222222,-168.0733333
IUL,ID,Ilu,,
IUM,CA,Summit Lake,,
IUS,PG,Inus,,
IVA,MG,Ambanja,,
IVC,NZ,Invercargill,-45.585,168.32
IVG,ME,Ivangrad,,
IVH,US,Ivishak,,
IVL,FI,Ivalo,68.61083333,27.41388889
IVO,CO,Chivolo,,
IVR,AU,Inverell,-28.11166667,151.145
IVW,AU,Inverway,,
IWA,RU,Ivanovo,33.30777778,-110.3447222
IWD,US,Ironwood,46.52722222,-89.86861111
IWJ,JP,Iwami,34.67638889,131.7902778
IWK,JP,Iwakuni,,
IWO,JP,Iwo Jima,24.78416667,141.3225
IXA,IN,Agartala,23.87694444,91.24
IXB,IN,Bagdogra,26.68333333,88.33333333
IXC,IN,Chandigarh,30.66666667,76.78333333
IXD,IN,Allahabad,25.44,81.73333333
IXE,IN,Mangalore,12.96194444,74.88972222
IXG,IN,Belgaum,15.85833333,74.6175
IXH,IN,Kailashahar,,
IXI,IN,Lilabari,27.29055556,94.09666667
IXJ,IN,Jammu,32.69166667,74.83666667
IXK,IN,Keshod,21.315,70.26888889
IXL,IN,Leh,,
IXM,IN,Madurai,9.835,78.08805556
IXN,IN,Khowai,,
IXP,IN,Pathankot,32.23333333,75.63333333
IXQ,IN,Kamalpur,24.13166667,91.81333333
IXR,IN,Ranchi,23.31416667,85.32083333
IXS,IN,Silchar,24.91166667,92.98
IXT,IN,Pasighat,,
IXU,IN,Aurangabad,19.86444444,75.3975
IXV,IN,Along,,
IXW,IN,Jamshedpur,,
IXY,IN,Kandla,23.11166667,70.10138889
IXZ,IN,Port Blair,11.64666667,92.735
IYK,US,Inyokern,35.65861111,-116.1705556
IZM,TR,Izmir,38.28916667,27.155
IZO,JP,Izumo,35.41361111,132.89
IZT,MX,Ixtepec,16.44861111,-94.90638889
JAA,AF,Jalalabad,34.40027778,70.49722222
JAB,AU,Jabiru,,
JAC,US,"Jackson, WY",43.60722222,-109.2625
JAD,AU,Jandakot,-31.9025,115.8811111
JAF,LK,Jaffna,9.791944444,80.06305556
JAG,PK,Jacobabad,28.28333333,68.45
JAH,FR,Aubagne,,
JAI,IN,Jaipur,26.82416667,75.80222222
JAK,HT,Jacmel,,
JAL,MX,Jalapa,19.475,-95.2025
JAM,BG,Jambol,,
JAN,US,Jackson-evers,32.31111111,-89.92416667
JAQ,PG,Jacquinot Bay,,
JAS,US,Jasper,30.88555556,-93.96527778
JAT,MH,Jabat,,
JAU,PE,Jauja,-10.21972222,-74.53138889
JAV,GL,Jakobshavn,69.24305556,-50.94305556
JAX,US,"Jacksonville, FL",30.49136,-81.683254
JBK,US,Berkeley,,
JBR,US,Jonesborough,35.83166667,-89.35361111
JBS,US,Pleasanton,,
JCB,BR,Joacaba,-26.82722222,-50.44833333
JCH,GL,Christianshaab,,
JCK,AU,Julia Creek,-19.33166667,141.7216667
JCM,BR,Jacobina,-10.83611111,-39.44694444
JCN,KR,Incheon,,
JCR,BR,Jacareacanga,-5.764722222,-56.22416667
JCT,US,Junction,30.51055556,-98.23694444
JCY,US,Johnson,,
JDA,US,John Day,,
JDF,BR,Juiz De Fora,-20.20694444,-42.61444444
JDH,IN,Jodhpur,26.25083333,73.04861111
JDN,US,Jordan,47.32861111,-105.0475
JDO,BR,Juazeiro Do Norte,-6.781666667,-38.72833333
JDY,US,Downey,,
JDZ,CN,Jingdezhen,,
JED,SA,Jeddah,21.679444,39.156667
JEE,HT,Jeremie,,
JEF,US,Jefferson City,38.59111111,-91.84388889
JEG,GL,Egedesminde,68.72166667,-51.21527778
JEJ,MH,Jeh,,
JEM,US,Emeryville,,
JEQ,BR,Jequie,-12.12277778,-39.92805556
JER,GB,Jersey,49.207947,-2.195508
JEV,FR,Evry Heliport,,
JFM,AU,Fremantle,,
JFN,US,Jefferson,,
JFR,GL,Frederikshaben,62.01472222,-48.32916667
JGA,IN,Jamnagar,22.46333333,70.01166667
JGB,IN,Jagdalpur,,
JGE,KR,Geoje,,
JGN,CN,Jiayuguan,39.86,98.33666667
JGO,GL,Godhavn,,
JGR,GL,Gronnedal,,
JHB,MY,Johor Bahru,1.640555556,103.6702778
JHG,CN,Jinghong,21.975,100.76
JHM,US,Kapalua,,
JHQ,AU,Shute Harbour,,
JHS,GL,Holsteinsborg,66.95111111,-52.27083333
JHW,US,Jamestown,42.15333333,-78.74222222
JIA,BR,Juina,-10.58055556,-57.29833333
JIB,DJ,Djibouti,11.547331,43.159481
JIJ,ET,Jijiga,,
JIL,CN,Jilin,,
JIM,ET,Jimma,7.670833333,36.80916667
JIN,UG,Jinja,0.45,33.2
JIP,EC,Jipijapa,,
JIR,NP,Jiri,,
JIU,CN,Lushan,29.47666667,115.8
JIW,PK,Jiwani,25.06777778,61.80527778
JJI,PE,Juanjui,-6.830277778,-75.27083333
JJN,CN,Jinjiang,,
JJU,GL,Julianehab,,
JKG,SE,Jonkoping,57.75833333,14.06916667
JKH,GR,Chios,38.34333333,26.14055556
JKR,NP,Janakpur,,
JKT,ID,Jakarta,-5.7325,106.8863889
JKV,US,Jacksonville,,
JLA,US,Cooper Landing,,
JLD,SE,Landskrona,,
JLH,US,Arlington,,
JLN,US,Joplin,37.15166667,-93.50194444
JLO,IT,Jesolo,,
JLP,FR,Juan Les Pins,,
JLR,IN,Jabalpur,23.18333333,80.06027778
JLS,BR,Jales,,
JMB,AO,Jamba,,
JMC,US,Sausalito,,
JMH,US,Schaumburg,,
JMK,GR,Mykonos,37.435128,25.348103
JMO,NP,Jomsom,,
JMS,US,Jamestown,46.92972222,-97.32194444
JMU,CN,Jiamusi,46.84,130.4616667
JNA,BR,Januaria,,
JNB,ZA,Johannesburg,-26.139167,28.246
JNG,CN,Jining,,
JNI,AR,Junin,-33.45888889,-59.06555556
JNN,GL,Nanortalik,,
JNP,US,Newport Beach,,
JNS,GL,Narsaq,,
JNU,US,Juneau,58.35472222,-133.4238889
JNX,GR,Naxos,,
JNZ,CN,Jinzhou,,
JOE,FI,Joensuu,62.65888889,29.62444444
JOG,ID,Yogyakarta,-6.213333333,110.4319444
JOH,ZA,Port Saint Johns,,
JOI,BR,Joinville,-25.77694444,-47.2025
JOK,RU,Yoshkar-Ola,,
JOL,PH,Jolo,6.053055556,121.0097222
JOM,TZ,Njombe,-8.65,34.8
JON,UM,Johnston Island,16.73055556,-168.4647222
JOP,PG,Josephstaal,,
JOR,US,Orange,,
JOS,NG,Jos,9.639722222,8.869166667
JOT,US,Joliet,41.5175,-87.82444444
JPA,BR,Joao Pessoa,-6.854166667,-33.05138889
JPD,US,Pasadena,,
JPR,BR,Jiparana,-9.129444444,-60.15333333
